time,open,high,low,close,Volume,Volume MA,Developing Poc,Developing VA High,Developing VA Low,Plot,Up Trend,Down Trend,VWAP,Upper Band,Lower Band,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Plot,Basis,Upper,Lower,MA2,MA10,MA20,MA50,MA55,MA200,RSI,Histogram,MACD,Signal,K,D
1478736000,728.76919596,730.29655747,715.54450554,722.44731182,34574.34000034,46117.476589817816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,702.3039306629998,751.2297494270972,653.3781118989025,NaN,NaN,NaN,NaN,NaN,NaN,61.06842392083692,-1.2612086381021577,19.4095704822073,20.670779120309458,22.470732697219223,18.57910707129404
1478822400,722.47620282,725.30091526,717.52015641,723.13217548,26024.44535053,45191.597203848316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,705.0655353114998,752.1109187585811,658.0201518644186,NaN,NaN,NaN,NaN,NaN,NaN,61.247105951537726,-1.3384146546202693,18.997760802034122,20.33617545665439,24.51290528238012,21.834559236880636
1478908800,723.21317362,723.79633933,707.14333671,710.99131283,24160.73134475,45347.420834169316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,707.3646348459998,750.7033887980517,664.0258808939479,NaN,NaN,NaN,NaN,NaN,NaN,56.3129039582548,-2.276846503082588,17.49011732780116,19.766963830883746,16.689888609992284,21.22450886319721
1478995200,711.01159288,711.15311858,687.04179896,705.24122127,37568.44955163,45465.40998471981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,709.5439325054998,747.5213307309584,671.5665342800412,NaN,NaN,NaN,NaN,NaN,NaN,54.09030709631715,-3.292850395412593,15.650900836618007,18.9437512320306,9.49051579847276,16.89776989694839
1479081600,705.23012723,714.10381065,701.82609521,712.94325234,37091.38216328,45081.066279148814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,712.0276399369998,743.5180620461266,680.537217827873,NaN,NaN,NaN,NaN,NaN,NaN,56.5633103214855,-3.4382262273542032,14.645968447837845,18.084194675192048,5.004719625372771,10.395041344612606
1479168000,713.01084866,725.14753868,711.51869349,717.87004915,40353.15927998,44353.54994722431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,713.4801982139998,743.1838083894002,683.7765880385994,NaN,NaN,NaN,NaN,NaN,NaN,58.11747564038793,-3.1995609705462655,14.084743462009214,17.28430443255548,7.652386222742076,7.382540548862536
1479254400,717.51836603,774.76910833,715.64274162,772.16255871,81607.67932345,45910.94740705381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,717.3115634139997,755.3629327385318,679.2601940894676,NaN,NaN,NaN,NaN,NaN,NaN,70.60091499166822,0.4249994804952557,17.81555378317455,17.390554302679295,40.98571955607541,17.88094180139675
1479340800,772.47155223,787.79210667,757.29601874,763.40039006,60347.07334674,46958.81550573981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,720.7761225644997,762.213547040393,679.3386980886064,NaN,NaN,NaN,NaN,NaN,NaN,67.12368382298473,1.9567970795250709,19.836550652085634,17.879753572560563,64.3874912647975,37.67519901453833
1479427200,763.49267866,776.76713411,756.01675601,773.092821,36602.00429866,46140.305095049815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,723.3043736114998,770.6148972399321,675.9938499830675,NaN,NaN,NaN,NaN,NaN,NaN,68.9456942162275,3.269861601311682,21.967080574200168,18.697218972888486,89.63807192592958,65.00376091560082
1479513600,773.27791664,781.75397081,746.59879571,770.7846511,21653.56118951,45340.92820960832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,726.2121184399997,777.5205151954674,674.903721684532,NaN,NaN,NaN,NaN,NaN,NaN,67.97949786041912,3.6036924698464254,23.201834560196517,19.59814209035009,84.34568223346764,79.4570818080649
1479600000,770.68994226,776.28900019,726.96859678,742.68611458,47516.38553124,45653.399734805316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,727.8787756444997,779.0537004467094,676.70385084229,NaN,NaN,NaN,NaN,NaN,NaN,57.4286478720481,1.6521641988929012,21.66334733896622,20.011183140073317,64.77233477833147,79.5853629792429
1479686400,742.75127857,744.88300747,727.13321765,739.49673882,33934.37435823,43952.80325841182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,727.8145994744998,778.9278286494007,676.7013702995989,NaN,NaN,NaN,NaN,NaN,NaN,56.35939001107165,-0.043601738262648126,19.956680967245006,20.000282705507654,39.361794102641,62.82660370481337
1479772800,739.64366357,758.73256854,736.56988336,748.56276698,42621.12840996,43972.95137653682,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,727.6682926824997,778.5257339980548,676.8108513669446,NaN,NaN,NaN,NaN,NaN,NaN,58.71263470585623,-0.7079553224900543,19.115338552395087,19.82329387488514,20.652886445012843,41.595671775328434
1479859200,748.77173296,756.93446867,734.45317087,747.01536423,30002.41105353,40009.96457861482,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,730.5615625534997,778.8432862682623,682.2798388387371,NaN,NaN,NaN,NaN,NaN,NaN,58.13640527681399,-1.366723905384223,18.114888993154864,19.481612898539087,22.08178074386171,27.36548709717185
1479945600,747.01367249,751.17214239,730.64516655,743.88161228,26688.16089858,38629.08197481431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,732.6269005719997,779.4552670901732,685.7985340538263,NaN,NaN,NaN,NaN,NaN,NaN,56.91808882072797,-2.0855802396661645,16.874637598956383,18.960217838622548,23.20974003968232,21.98146907618563
1480032000,742.64254454,744.42103548,730.83207665,742.04113115,23399.63760396,38645.86877793331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,734.6327220069998,779.4211489252813,689.8442950887182,NaN,NaN,NaN,NaN,NaN,NaN,56.17353664256477,-2.717127793876301,15.563808096277171,18.280935890153472,18.08354464783689,21.12502181046031
1480118400,741.8108219,746.02995134,726.54859551,733.48162361,18531.16666717,38175.10368070782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,735.7161040109997,779.2756535944786,692.1565544275209,NaN,NaN,NaN,NaN,NaN,NaN,52.71956520112258,-3.6834448145697714,13.676629871941259,17.36007468651103,9.914860599088433,17.069381762202553
1480204800,733.47772814,742.61918363,726.31328235,729.99739628,18153.72272282,37783.246680807315,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,736.9837658849998,778.26880023392,695.6987315360795,NaN,NaN,NaN,NaN,NaN,NaN,51.33583942785716,-4.476645074265836,11.764268343678737,16.240913417944572,4.205840591397814,10.734748612774384
1480291200,730.03467084,739.98115016,729.96898465,734.94482743,24759.77265617,37014.593893163816,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738.1400751504997,777.8046767482073,698.4754735527921,NaN,NaN,NaN,NaN,NaN,NaN,53.21366477992173,-4.571466307724634,10.52658053328878,15.098046841013414,3.24910111018375,5.789934100223337
1480377600,734.96319556,737.49548009,732.61088989,735.14035387,26519.56005435,34605.45729024381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,738.4656836494997,777.9189596453919,699.0124076536076,NaN,NaN,NaN,NaN,NaN,NaN,53.290376680701065,-4.5164225724940135,9.452518625395896,13.96894119788991,6.630932733198427,4.695291478259997
1480464000,735.11215112,751.09580036,733.71621813,744.76940387,29323.53902093,34342.91724127331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,739.5817882519998,778.4174414508744,700.7461350531252,NaN,NaN,NaN,NaN,NaN,NaN,57.02717970006803,-3.758012586022897,9.27142546536129,13.029438051384187,17.403954128713607,9.094662657365262
1480550400,744.73421271,758.71754583,744.07886211,757.18166735,40497.12202061,35066.55107477731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,741.2842628454997,780.071470494427,702.4970551965724,NaN,NaN,NaN,NaN,NaN,NaN,61.32257929710988,-2.412319911396011,10.014038162139173,12.426358073535184,33.05854830595122,19.03114505595442
1480636800,757.22011309,783.37035023,757.17171513,776.68314788,51959.2260654,36456.4758108098,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,744.5688545979997,783.6633165266064,705.474392669393,NaN,NaN,NaN,NaN,NaN,NaN,66.91766949379337,-0.31115782357754895,12.037410794063248,12.348568617640797,60.88345753475878,37.115319989807865
1480723200,776.96840212,777.23312526,761.46918962,769.52841115,20807.82498425,35618.44458244081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,747.7832140919998,783.8707724699027,711.6956557140968,NaN,NaN,NaN,NaN,NaN,NaN,63.299722882625716,0.45294314777694034,12.914747552361973,12.461804404585033,75.70409962237767,56.548701821029226
1480809600,769.95257123,774.31694497,766.28186684,773.90842047,19028.17676828,34715.284312690805,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,750.8314724984997,784.8738732233281,716.7890717736713,NaN,NaN,NaN,NaN,NaN,NaN,64.56284756910316,1.0740328755610484,13.804345499036344,12.730312623475296,85.09619947000456,73.89458554238034
1480896000,773.41397853,774.26861719,750.60733018,756.81670443,40379.07641543,34716.58016946331,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.7788052624998,783.3335126241752,722.2240979008243,NaN,NaN,NaN,NaN,NaN,NaN,56.40476672728386,0.20020408784326094,12.980567733279372,12.780363645436111,64.73312990706383,75.17780966648202
1480982400,756.05197476,765.55714508,755.8918305,762.8497744,31025.09365321,32187.450885951308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.3131660469998,781.9418981625046,722.6844339314949,NaN,NaN,NaN,NaN,NaN,NaN,58.40281793921133,-0.08948960119263383,12.66850164394532,12.757991245137953,54.25745637643532,68.02892858450124
1481068800,762.60026212,771.21716338,755.81109581,765.82247569,33781.67769305,30859.181103266812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.4342703284998,782.2624128105151,722.6061278464845,NaN,NaN,NaN,NaN,NaN,NaN,59.3904460031152,-0.19297411975218992,12.516773595447717,12.709747715199907,43.1924284045382,54.061004896012456
1481155200,766.06081143,774.38928781,763.4675165,768.59904291,27731.66266854,30415.664021760815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.2095814239998,781.4742525286797,722.9449103193199,NaN,NaN,NaN,NaN,NaN,NaN,60.3376628569677,-0.1863984993541603,12.476749591007206,12.663148090361366,51.6058520589728,49.68524561331544
1481241600,768.55558146,775.41756646,768.30971288,773.91190389,20840.16690603,30374.994307586814,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,752.3659440634998,782.0562572170347,722.6756309099649,NaN,NaN,NaN,NaN,NaN,NaN,62.156594393956254,0.05110116143931265,12.727024542160507,12.675923380721194,59.636095059656746,51.47812517438925
1481328000,773.92977396,778.64199018,773.540006,776.14048062,16443.95699309,28821.37288067931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,754.0386623654997,785.097133786572,722.9801909444274,NaN,NaN,NaN,NaN,NaN,NaN,62.92467507142009,0.2239411270739815,12.955849789563672,12.73190866248969,67.19667267548537,59.47953993137164
1481414400,776.10058896,776.29608564,765.8787252,771.18414116,16527.81076137,27951.044700836308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,755.6230324824999,786.7853127726235,724.4607521923763,NaN,NaN,NaN,NaN,NaN,NaN,60.00764218387432,-0.11184188125218064,12.592106310924464,12.703948192176645,64.46510572150585,63.76595781888265
1481500800,771.20708647,784.04166018,771.12834554,781.34031554,25826.04862224,27111.29071145031,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,757.2619099104998,790.1655616191437,724.3582582018558,NaN,NaN,NaN,NaN,NaN,NaN,63.719159354320055,0.21588262211053788,12.973801469814816,12.757918847704278,66.82642142838876,66.16273327512666
1481587200,781.34725068,791.03571519,772.97789337,779.22333039,29319.59295425,27077.149806486308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,758.8723082184998,792.7506083992984,724.9940080377013,NaN,NaN,NaN,NaN,NaN,NaN,62.418803403951024,0.15856451048752795,12.956124485813689,12.79755997532616,61.10382423269879,64.1317837941978
1481673600,779.39118409,784.74693652,775.26350965,779.90324277,21145.58413263,26800.020968188812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,760.6733897429998,794.9994657376003,726.3473137483993,NaN,NaN,NaN,NaN,NaN,NaN,62.6822107847132,0.04104392313967509,12.848864879250755,12.80782095611108,64.48223142615846,64.13749236241534
1481760000,779.89336495,781.60650876,778.03649039,778.77809566,22699.18885906,26764.99853094381,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,762.5102379684997,796.5823278777884,728.438148059211,NaN,NaN,NaN,NaN,NaN,NaN,61.90890457283805,-0.22333801340119486,12.528648439359586,12.75198645276078,56.42469060762619,60.67024875549449
1481846400,778.98439257,785.59755515,777.03553075,784.5992607,25055.25201388,27091.202798279304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,765.0661198229998,797.6825279223176,732.449711723682,NaN,NaN,NaN,NaN,NaN,NaN,64.35878548944189,-0.12210401438479046,12.599356434779793,12.721460449164583,69.8554933327242,63.58747178883629
1481932800,784.57716886,794.68988529,784.05857712,792.79364624,23388.01964698,27352.917644487305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,768.2059323209998,798.7378247822434,737.6740398597561,NaN,NaN,NaN,NaN,NaN,NaN,67.52514283385958,0.3547158041536349,13.164855204356627,12.810139400202992,83.28489148326126,69.85502514120388
1482019200,792.88030762,794.41092899,788.19796056,792.30137707,13346.73861531,26782.265942444305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,771.0737598029997,799.2545438803666,742.8929757256328,NaN,NaN,NaN,NaN,NaN,NaN,67.13926048578813,0.4867793762144803,13.418613620471092,12.931834244256612,98.00953443010809,83.71663974869786
1482105600,792.15393889,796.04231244,791.48855061,794.50741772,20856.84226597,26499.130053025303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,774.0421129954997,798.750359408361,749.3338665826384,NaN,NaN,NaN,NaN,NaN,NaN,68.02121644143654,0.5669237816543458,13.640488971324544,13.073565189670198,98.84331745505362,93.37924778947433
1482192000,794.56763244,805.88213872,792.06577593,804.2058966,32931.30644363,26679.518424160302,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,777.0139376319997,801.2164776325176,752.8113976314819,NaN,NaN,NaN,NaN,NaN,NaN,71.62663143862915,1.0871827272937082,14.432543598787333,13.345360871493625,98.84331745505364,98.56538978007178
1482278400,803.85848965,838.94257286,802.22886949,838.59405638,61361.75084675,27722.7498654673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781.0845570834997,815.7146247660363,746.4544894009631,NaN,NaN,NaN,NaN,NaN,NaN,80.16555834147677,3.4291839527684935,17.631840812454243,14.20265685968575,100,99.22887830336909
1482364800,838.60062437,878.0508534,835.68696973,864.02066897,66113.41909007,28430.4595167008,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,785.4514331379997,835.3990898615139,735.5037764144856,NaN,NaN,NaN,NaN,NaN,NaN,83.99981837227914,6.210525562280017,21.96581381253577,15.755288250255754,100,99.61443915168455
1482451200,863.87927941,928.52792255,863.81588013,925.6371831,99816.04623562,32380.8705792693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,793.2568717354998,871.5561009654718,714.9576425055277,NaN,NaN,NaN,NaN,NaN,NaN,89.36506528652288,11.416834616005843,30.026331520263057,18.609496904257213,100,100
1482537600,925.51484767,927.21689239,889.76701879,900.17334391,37230.62672645,33290.9930771778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,799.5701179074997,890.028367284041,709.1118685309584,NaN,NaN,NaN,NaN,NaN,NaN,77.7603509542727,12.286856971947486,33.96806811919157,21.681211147244085,86.8236455998719,95.60788186662397
1482624000,900.02948316,900.66087547,862.90848081,897.69195552,41694.97775379,33356.78814409581,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,806.6138804619998,904.3085305052165,708.9192304187831,NaN,NaN,NaN,NaN,NaN,NaN,76.71490407685118,11.832052910455058,36.47127728531291,24.63922437485785,71.46563379626899,86.0964264653803
1482710400,897.70104255,913.43691486,895.6296209,906.55702055,32361.48373411,33423.60764814081,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,813.7992427694999,918.4529277278143,709.1455578111854,NaN,NaN,NaN,NaN,NaN,NaN,77.86012878990479,11.267851405018483,38.72403863113095,27.45618722611247,57.49798962271715,71.92908967295267
1482796800,906.91716194,943.5309432,902.62398896,939.48239253,43182.40088332,33893.64380765431,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,822.4822386114998,938.0231962804137,706.941280942586,NaN,NaN,NaN,NaN,NaN,NaN,81.49952267674243,12.17444894399302,42.67424840610374,30.499799462110722,61.12513004520895,63.362917821398355
1482883200,939.99473514,982.05739478,939.39069072,981.82642768,77455.7341577,36379.847382112304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,833.1436078499999,965.0241905188266,701.2630251811731,NaN,NaN,NaN,NaN,NaN,NaN,84.93037902936824,14.52871853683105,48.66069763314954,34.13197909631849,71.09918169575194,63.24076712122601
1482969600,981.81191536,985.28958014,954.55609591,974.83727928,64201.56296933,38547.91718527731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,843.1898766195,985.6767825939608,700.7029706450392,NaN,NaN,NaN,NaN,NaN,NaN,82.22009818201329,14.485503813407888,52.23885886307835,37.75335504967046,75.54259547266075,69.25563573787387
1483056000,974.52408382,975.0222816,934.47280597,964.21439853,66306.71899054,41041.05528514981,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,852.5935725149999,1000.8469470740574,704.3401979559424,NaN,NaN,NaN,NaN,NaN,NaN,78.13860017984736,12.67694605192996,53.599537614582914,40.922591562652954,68.25482618193506,71.63220111678258
1483142400,964.2346662,970.72266713,948.65302856,970.52354228,25593.13538752,41494.321516457305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,862.5605425709998,1014.3422857116218,710.7787994303778,NaN,NaN,NaN,NaN,NaN,NaN,78.81135614659959,10.908381983892504,54.55806904251858,43.64968705862608,57.81077435441284,67.20273200300288
1483228800,970.64786247,1010.05605376,965.41417207,1004.63846171,43540.77223687,42380.05769718881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,873.7254498794998,1032.649830940293,714.8010688187068,NaN,NaN,NaN,NaN,NaN,NaN,82.03134125138757,11.007233474412558,57.40872890164178,46.40149542722922,55.881706444264275,60.64910232687072
1483315200,1004.73751662,1041.08805107,1003.02764963,1026.68960932,66221.45890772,44225.150994862306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,886.098763826,1052.044658624715,720.1528690272847,NaN,NaN,NaN,NaN,NaN,NaN,83.7503076032452,11.476393454703398,60.746987245608466,49.27059379090507,62.16766863334353,58.62004981067355
1483401600,1026.37720828,1043.58234014,1022.00786817,1040.20339739,55861.86457687,45960.965017074304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,899.113771557,1070.4456955358726,727.7818475781273,NaN,NaN,NaN,NaN,NaN,NaN,84.71533204691768,11.582070117764772,63.74818143811103,52.16611132034626,65.74357525195278,61.26431677652019
1483488000,1040.19139529,1162.01738255,1040.19139529,1151.1313621,152586.61383464,52455.3362658533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,917.731434879,1112.0883149576819,723.3745548003179,NaN,NaN,NaN,NaN,NaN,NaN,89.97712780498726,17.644730029404442,74.22202385710182,56.577293827697375,77.19687355874437,68.36937248134689
1483574400,1150.96449335,1180.02158862,899.5946663,1011.04288534,222517.452205,62328.44627540931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,929.053616111,1117.3576253078822,740.7496069141179,NaN,NaN,NaN,NaN,NaN,NaN,61.28430415644527,11.06379820133337,70.40704157936409,59.34324337803072,54.41456130469377,65.78500337179696
1483660800,1011.091916,1037.72954886,866.75675285,898.65388066,173857.48810927,69851.9196985238,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,934.3466278319999,1112.7220994993652,755.9711561646345,NaN,NaN,NaN,NaN,NaN,NaN,48.04666576075085,-1.3544096981591025,57.650231255331846,59.00464095349095,33.33333333333332,54.98158939892382
1483747200,898.98105481,908.88959167,817.73579628,907.75934699,120275.97295749,75198.3814156328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.119526328,1106.8243838219537,773.4146688340463,NaN,NaN,NaN,NaN,NaN,NaN,49.007678380212454,-9.023745893889568,47.72495858612899,56.74870448001856,0.7639733124871767,29.503955983504763
1483833600,908.0349498,943.02127835,888.00325834,914.2456426,70307.13135056,77670.89586986229,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,946.106437572,1099.5354160092097,792.6774591347903,NaN,NaN,NaN,NaN,NaN,NaN,49.72115571348295,-13.461124444559587,39.92229892431908,53.38342336887867,2.0951375552959206,12.064148067038808
1483920000,914.01342764,914.53671694,878.53393868,901.09855305,51279.25081873,78588.2930886173,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,950.9510703945,1091.7507819842144,810.1513588047854,NaN,NaN,NaN,NaN,NaN,NaN,48.24759303245412,-16.862435988912708,32.305378382737786,49.16781437165049,2.2548681043267513,1.704659657369956
1484006400,901.09212666,916.38141183,897.64014532,907.16131794,43771.77832575,77708.79446256728,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,954.3794334725001,1087.1809125852053,821.5779543597948,NaN,NaN,NaN,NaN,NaN,NaN,48.998244458331314,-18.171697498926832,26.45319249799195,44.62488999691878,2.247368447815146,2.199124702479279
1484092800,907.64396377,921.18693973,759.55047117,780.43760639,189910.37527339,83898.64227173329,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,950.2002803435,1098.4722674088114,801.9282932781888,NaN,NaN,NaN,NaN,NaN,NaN,36.93806558134047,-26.533774663978136,11.457671666946112,37.99144633092425,0.9162042050064022,1.8061469190494395
1484179200,779.6276512,831.3790453,751.08301639,806.06576751,109497.25624709,84382.70277230677,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,944.2217095639999,1105.081559504084,783.3618596239157,NaN,NaN,NaN,NaN,NaN,NaN,40.14659717615605,-29.09484971145689,1.6228841916031342,30.717733903060026,2.7729318789649766,1.9788348439288477
1484265600,806.08672219,832.27680841,778.09295162,826.95660231,78258.44200349,86434.09353615878,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,940.560872484,1108.443134151935,772.6786108160651,NaN,NaN,NaN,NaN,NaN,NaN,42.70561959908727,-28.121725280472074,-4.434422697530067,23.687302582942007,5.64117918394649,3.1101050893059625
1484352000,826.85253552,838.17099357,808.53516651,816.71834472,38635.54060946,86281.12167894228,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,936.512191944,1112.0648394732889,760.9595444147111,NaN,NaN,NaN,NaN,NaN,NaN,41.76322197570314,-26.90693672863178,-9.946368327847722,16.96056840078406,8.673633751121093,5.6959149380108585
